tile_id,left,top,right,bottom
10391,9929656.291100000962615,5305696.114699999801815,9929912.291100000962615,5305440.114699999801815
10392,9929656.291100000962615,5305465.714700000360608,9929912.291100000962615,5305209.714700000360608
10393,9929656.291100000962615,5305235.314699999988079,9929912.291100000962615,5304979.314699999988079
10394,9929656.291100000962615,5305004.914699999615550,9929912.291100000962615,5304748.914699999615550
10395,9929656.291100000962615,5304774.514699999243021,9929912.291100000962615,5304518.514699999243021
10396,9929656.291100000962615,5304544.114699999801815,9929912.291100000962615,5304288.114699999801815
10397,9929656.291100000962615,5304313.714700000360608,9929912.291100000962615,5304057.714700000360608
10398,9929656.291100000962615,5304083.314699999988079,9929912.291100000962615,5303827.314699999988079
10399,9929656.291100000962615,5303852.914699999615550,9929912.291100000962615,5303596.914699999615550
10400,9929656.291100000962615,5303622.514699999243021,9929912.291100000962615,5303366.514699999243021
10401,9929656.291100000962615,5303392.114699999801815,9929912.291100000962615,5303136.114699999801815
10402,9929656.291100000962615,5303161.714700000360608,9929912.291100000962615,5302905.714700000360608
10403,9929656.291100000962615,5302931.314699999988079,9929912.291100000962615,5302675.314699999988079
10404,9929656.291100000962615,5302700.914699999615550,9929912.291100000962615,5302444.914699999615550
10405,9929656.291100000962615,5302470.514699999243021,9929912.291100000962615,5302214.514699999243021
10406,9929656.291100000962615,5302240.114699999801815,9929912.291100000962615,5301984.114699999801815
10407,9929656.291100000962615,5302009.714700000360608,9929912.291100000962615,5301753.714700000360608
10408,9929656.291100000962615,5301779.314699999988079,9929912.291100000962615,5301523.314699999988079
10409,9929656.291100000962615,5301548.914699999615550,9929912.291100000962615,5301292.914699999615550
10410,9929656.291100000962615,5301318.514699999243021,9929912.291100000962615,5301062.514699999243021
10411,9929656.291100000962615,5301088.114699999801815,9929912.291100000962615,5300832.114699999801815
10412,9929656.291100000962615,5300857.714700000360608,9929912.291100000962615,5300601.714700000360608
10413,9929656.291100000962615,5300627.314699999988079,9929912.291100000962615,5300371.314699999988079
10414,9929656.291100000962615,5300396.914699999615550,9929912.291100000962615,5300140.914699999615550
10415,9929656.291100000962615,5300166.514699999243021,9929912.291100000962615,5299910.514699999243021
10416,9929656.291100000962615,5299936.114699999801815,9929912.291100000962615,5299680.114699999801815
10417,9929656.291100000962615,5299705.714700000360608,9929912.291100000962615,5299449.714700000360608
10418,9929656.291100000962615,5299475.314699999988079,9929912.291100000962615,5299219.314699999988079
10419,9929656.291100000962615,5299244.914699999615550,9929912.291100000962615,5298988.914699999615550
10420,9929656.291100000962615,5299014.514699999243021,9929912.291100000962615,5298758.514699999243021
10421,9929656.291100000962615,5298784.114699999801815,9929912.291100000962615,5298528.114699999801815
10422,9929656.291100000962615,5298553.714700000360608,9929912.291100000962615,5298297.714700000360608
10423,9929656.291100000962615,5298323.314699999988079,9929912.291100000962615,5298067.314699999988079
10424,9929656.291100000962615,5298092.914699999615550,9929912.291100000962615,5297836.914699999615550
10425,9929656.291100000962615,5297862.514699999243021,9929912.291100000962615,5297606.514699999243021
10426,9929656.291100000962615,5297632.114699999801815,9929912.291100000962615,5297376.114699999801815
10427,9929656.291100000962615,5297401.714700000360608,9929912.291100000962615,5297145.714700000360608
10428,9929656.291100000962615,5297171.314699999988079,9929912.291100000962615,5296915.314699999988079
10429,9929656.291100000962615,5296940.914699999615550,9929912.291100000962615,5296684.914699999615550
10430,9929656.291100000962615,5296710.514699999243021,9929912.291100000962615,5296454.514699999243021
10431,9929656.291100000962615,5296480.114699999801815,9929912.291100000962615,5296224.114699999801815
10432,9929656.291100000962615,5296249.714700000360608,9929912.291100000962615,5295993.714700000360608
10433,9929656.291100000962615,5296019.314699999988079,9929912.291100000962615,5295763.314699999988079
10434,9929656.291100000962615,5295788.914699999615550,9929912.291100000962615,5295532.914699999615550
10435,9929656.291100000962615,5295558.514699999243021,9929912.291100000962615,5295302.514699999243021
10436,9929656.291100000962615,5295328.114699999801815,9929912.291100000962615,5295072.114699999801815
10437,9929656.291100000962615,5295097.714700000360608,9929912.291100000962615,5294841.714700000360608
10438,9929656.291100000962615,5294867.314699999988079,9929912.291100000962615,5294611.314699999988079
10439,9929656.291100000962615,5294636.914699999615550,9929912.291100000962615,5294380.914699999615550
10440,9929656.291100000962615,5294406.514699999243021,9929912.291100000962615,5294150.514699999243021
10441,9929656.291100000962615,5294176.114699999801815,9929912.291100000962615,5293920.114699999801815
10442,9929656.291100000962615,5293945.714700000360608,9929912.291100000962615,5293689.714700000360608
10443,9929656.291100000962615,5293715.314699999988079,9929912.291100000962615,5293459.314699999988079
10444,9929656.291100000962615,5293484.914699999615550,9929912.291100000962615,5293228.914699999615550
10445,9929656.291100000962615,5293254.514699999243021,9929912.291100000962615,5292998.514699999243021
10446,9929656.291100000962615,5293024.114699999801815,9929912.291100000962615,5292768.114699999801815
10447,9929656.291100000962615,5292793.714700000360608,9929912.291100000962615,5292537.714700000360608
10448,9929656.291100000962615,5292563.314699999988079,9929912.291100000962615,5292307.314699999988079
10449,9929656.291100000962615,5292332.914699999615550,9929912.291100000962615,5292076.914699999615550
10450,9929656.291100000962615,5292102.514699999243021,9929912.291100000962615,5291846.514699999243021
10451,9929656.291100000962615,5291872.114699999801815,9929912.291100000962615,5291616.114699999801815
10452,9929656.291100000962615,5291641.714700000360608,9929912.291100000962615,5291385.714700000360608
10453,9929656.291100000962615,5291411.314699999988079,9929912.291100000962615,5291155.314699999988079
10454,9929656.291100000962615,5291180.914699999615550,9929912.291100000962615,5290924.914699999615550
10455,9929656.291100000962615,5290950.514699999243021,9929912.291100000962615,5290694.514699999243021
10456,9929656.291100000962615,5290720.114699999801815,9929912.291100000962615,5290464.114699999801815
10457,9929656.291100000962615,5290489.714700000360608,9929912.291100000962615,5290233.714700000360608
10458,9929656.291100000962615,5290259.314699999988079,9929912.291100000962615,5290003.314699999988079
10459,9929656.291100000962615,5290028.914699999615550,9929912.291100000962615,5289772.914699999615550
10460,9929656.291100000962615,5289798.514699999243021,9929912.291100000962615,5289542.514699999243021
10461,9929656.291100000962615,5289568.114699999801815,9929912.291100000962615,5289312.114699999801815
10462,9929656.291100000962615,5289337.714700000360608,9929912.291100000962615,5289081.714700000360608
10463,9929656.291100000962615,5289107.314699999988079,9929912.291100000962615,5288851.314699999988079
10464,9929656.291100000962615,5288876.914699999615550,9929912.291100000962615,5288620.914699999615550
10465,9929656.291100000962615,5288646.514699999243021,9929912.291100000962615,5288390.514699999243021
10466,9929656.291100000962615,5288416.114699999801815,9929912.291100000962615,5288160.114699999801815
10467,9929656.291100000962615,5288185.714700000360608,9929912.291100000962615,5287929.714700000360608
10468,9929656.291100000962615,5287955.314699999988079,9929912.291100000962615,5287699.314699999988079
10469,9929656.291100000962615,5287724.914699999615550,9929912.291100000962615,5287468.914699999615550
10470,9929656.291100000962615,5287494.514699999243021,9929912.291100000962615,5287238.514699999243021
10471,9929656.291100000962615,5287264.114699999801815,9929912.291100000962615,5287008.114699999801815
10472,9929656.291100000962615,5287033.714700000360608,9929912.291100000962615,5286777.714700000360608
10473,9929656.291100000962615,5286803.314699999988079,9929912.291100000962615,5286547.314699999988079
10474,9929656.291100000962615,5286572.914699999615550,9929912.291100000962615,5286316.914699999615550
10475,9929656.291100000962615,5286342.514699999243021,9929912.291100000962615,5286086.514699999243021
10476,9929656.291100000962615,5286112.114699999801815,9929912.291100000962615,5285856.114699999801815
10477,9929886.691100001335144,5310764.914699999615550,9930142.691100001335144,5310508.914699999615550
10478,9929886.691100001335144,5310534.514699999243021,9930142.691100001335144,5310278.514699999243021
10479,9929886.691100001335144,5310304.114699999801815,9930142.691100001335144,5310048.114699999801815
10480,9929886.691100001335144,5310073.714700000360608,9930142.691100001335144,5309817.714700000360608
10481,9929886.691100001335144,5309843.314699999988079,9930142.691100001335144,5309587.314699999988079
10482,9929886.691100001335144,5309612.914699999615550,9930142.691100001335144,5309356.914699999615550
10483,9929886.691100001335144,5309382.514699999243021,9930142.691100001335144,5309126.514699999243021
10484,9929886.691100001335144,5309152.114699999801815,9930142.691100001335144,5308896.114699999801815
10485,9929886.691100001335144,5308921.714700000360608,9930142.691100001335144,5308665.714700000360608
10486,9929886.691100001335144,5308691.314699999988079,9930142.691100001335144,5308435.314699999988079
10487,9929886.691100001335144,5308460.914699999615550,9930142.691100001335144,5308204.914699999615550
10488,9929886.691100001335144,5308230.514699999243021,9930142.691100001335144,5307974.514699999243021
10489,9929886.691100001335144,5308000.114699999801815,9930142.691100001335144,5307744.114699999801815
10490,9929886.691100001335144,5307769.714700000360608,9930142.691100001335144,5307513.714700000360608
10491,9929886.691100001335144,5307539.314699999988079,9930142.691100001335144,5307283.314699999988079
10492,9929886.691100001335144,5307308.914699999615550,9930142.691100001335144,5307052.914699999615550
10493,9929886.691100001335144,5307078.514699999243021,9930142.691100001335144,5306822.514699999243021
10494,9929886.691100001335144,5306848.114699999801815,9930142.691100001335144,5306592.114699999801815
10495,9929886.691100001335144,5306617.714700000360608,9930142.691100001335144,5306361.714700000360608
10496,9929886.691100001335144,5306387.314699999988079,9930142.691100001335144,5306131.314699999988079
10497,9929886.691100001335144,5306156.914699999615550,9930142.691100001335144,5305900.914699999615550
10498,9929886.691100001335144,5305926.514699999243021,9930142.691100001335144,5305670.514699999243021
10499,9929886.691100001335144,5305696.114699999801815,9930142.691100001335144,5305440.114699999801815
10500,9929886.691100001335144,5305465.714700000360608,9930142.691100001335144,5305209.714700000360608
10501,9929886.691100001335144,5305235.314699999988079,9930142.691100001335144,5304979.314699999988079
10502,9929886.691100001335144,5305004.914699999615550,9930142.691100001335144,5304748.914699999615550
10503,9929886.691100001335144,5304774.514699999243021,9930142.691100001335144,5304518.514699999243021
10504,9929886.691100001335144,5304544.114699999801815,9930142.691100001335144,5304288.114699999801815
10505,9929886.691100001335144,5304313.714700000360608,9930142.691100001335144,5304057.714700000360608
10506,9929886.691100001335144,5304083.314699999988079,9930142.691100001335144,5303827.314699999988079
10507,9929886.691100001335144,5303852.914699999615550,9930142.691100001335144,5303596.914699999615550
